device_id,packet_size,packet_rate,connection_duration,protocol_type,source_port,destination_port,failed_login_attempts,traffic_volume,cpu_usage,memory_usage,anomaly_score,botnet_attack
4716,449.5677673290919,57.49069490923694,18.66635804820106,ICMP,19127,80,1,1224.9197171518206,31.052616730191655,47.917975947128795,0.06682315231774494,Normal
5481,513.2868121023796,39.10195679051684,4.7654588918983425,ICMP,9085,53,0,1465.2040690606627,80.39726817768398,20.736375200933264,0.9219798485919536,Attack
8898,552.9954378102699,25.488262222444483,13.251402590471319,ICMP,61684,5683,1,2103.2680801673328,65.92269674432103,69.82493980627525,0.8645512330507116,Attack
7548,449.88728386737455,18.865358481655765,58.47714537561681,ICMP,21422,1883,0,2289.7223607535543,93.85217966685519,56.18647378595524,0.5395631188770967,Normal
3293,417.7699342955485,63.318482284005725,1.1606808017298251,UDP,33650,1883,2,2650.747899098493,79.2240227139799,51.00329672711581,0.777948628397583,Attack
5837,646.8718182162205,26.25613755923821,4.906573790111151,ICMP,14289,22,1,2468.469718205461,23.135041768368623,79.78107308160743,0.07487684788485305,Normal
8758,573.6935560637728,56.98015990936815,4.009924659666777,UDP,34670,5683,1,2461.453483449837,45.41036536467578,68.60494597030336,0.1351478519426722,Normal
7793,229.44669460487393,32.68466157427799,15.478941323470556,TCP,42577,22,3,847.0515208653896,14.31576183223474,21.941583356566284,0.3692873435526717,Normal
8638,419.82368839620676,32.926310809101054,174.1435837660653,TCP,46722,5683,1,2451.796999541101,11.270351013190183,43.634545475372605,0.5374585880849324,Normal
8993,406.24730003667275,39.22701859241357,5.711504496655483,ICMP,40064,53,0,1689.6875307800694,68.54488167840547,35.70164440045765,0.8682142597733821,Attack
7007,425.46342934251226,52.91198228008466,4.716554156764509,TCP,30496,5683,2,1135.0737057122333,87.16386242966094,74.16555504119506,0.5426804475114407,Normal
6542,603.4882746510674,30.67112437433611,73.97279645837901,ICMP,46534,5683,1,2334.746097283101,92.62179650077267,67.52294273370039,0.6652051824905534,Normal
7356,502.304716160443,40.74601294558822,64.12496568188207,ICMP,19017,53,3,2107.352115672217,29.34197188059798,47.7608070244265,0.6798844202269756,Normal
9433,333.2444394973345,49.61421391729165,1.0,UDP,59243,443,0,2530.8623258230828,23.1594207673393,75.89172071482467,0.87756812758605,Attack
8380,454.0142195649661,31.846073137295917,41.79424772100585,TCP,7738,443,0,1679.3411844552284,55.419789835510706,42.8053710412912,0.7767547438735873,Attack
3385,565.0085177139428,71.42351321712037,31.966848995507455,ICMP,30791,5683,4,1996.5768626294675,23.077406577214216,74.28416242390809,0.977030298480607,Attack
5268,473.64259813594947,24.161933861092976,43.79703996022133,TCP,38901,443,1,919.5086927993088,31.631638106139672,12.565991594562345,0.020012638188141474,Normal
1671,422.63888586038104,46.727462263237555,20.46636290122,UDP,61599,1883,0,3176.573647520446,80.35036970706005,20.769518123208137,0.20782867655675596,Attack
1163,539.7463134486234,69.08810948878252,142.60738593496404,TCP,63574,5683,1,1197.0004068386481,77.94165708290355,70.4779526282608,0.9304457354318404,Attack
9656,694.1830987326892,30.13300154164082,1.3451206939219902,UDP,19856,80,2,1513.8253329424278,85.55659475031884,19.151139425053458,0.7922202207028808,Attack
5592,555.3709799550222,48.355612242684266,8.011749800530907,UDP,13773,53,0,1381.545085307614,48.401916343561766,64.70088324531366,0.26736274603494936,Normal
5795,656.1129815638038,51.99288024000872,15.152563254039999,UDP,16912,22,1,2123.937677160249,55.767716032411755,67.88590385020315,0.9742466551204675,Attack
5798,430.6862938562116,37.89844321996221,17.92300018889771,ICMP,35928,53,1,1491.147808839336,74.353055734643,62.975628575033724,0.8698810272347162,Attack
7036,498.9965466651127,48.83775838502171,76.28906824789424,ICMP,17044,5683,1,2646.9293168788527,26.533897980763907,75.45857001644272,0.06465722642925664,Normal
3355,496.57376185571815,58.421666912899276,24.629714114292717,TCP,40758,80,2,2188.8814567228305,79.07842321543737,50.929365609709116,0.8113098449515442,Attack
6887,514.241490088123,42.99288952523164,1.3848051279581748,ICMP,35845,53,3,1105.9127766550432,6.5801731846059655,81.76296501787847,0.7844876133506719,Attack
8961,552.8623527657099,61.46494421195579,15.72051570557278,ICMP,8787,22,2,2467.9248314766023,76.78938999306447,55.559698213637965,0.22115305147721154,Normal
6827,389.7237054734266,55.89096410572985,16.16083188439265,TCP,47024,22,0,2547.1482081354716,74.83171530672563,50.629837498405685,0.6692465110881046,Normal
9737,577.6799222616174,41.2564969826985,100.99600006365262,UDP,33875,80,0,1562.884877794355,32.160195485833384,50.750984791603386,0.9702259190313268,Attack
5719,304.653687325374,66.91181550683825,27.428564139193618,UDP,17049,22,1,1313.3879708706563,70.51211223449882,82.96657739876937,0.6758687964487868,Normal
1593,339.70920049919823,38.88594329475316,30.289298243629833,TCP,27039,1883,1,2239.2018514405468,24.259425274674726,29.495682862941113,0.8137651894996502,Attack
5839,756.2751321407877,62.83839958107821,37.47465282263666,ICMP,16455,22,3,2395.1973715351482,56.86093738884905,65.60283538969625,0.09938651976092583,Normal
8394,438.7855112625349,39.154764525708984,44.095407672564775,TCP,20076,80,0,1397.9235986217295,68.05280974246989,29.40926305319892,0.727458789350463,Attack
4493,587.5423221183443,45.258899617373956,30.23993560656351,TCP,39023,80,1,2554.135846418131,69.32289941623083,17.373998283821912,0.2047547137078578,Normal
7164,703.7948470912347,47.56033565334285,8.122559995439099,ICMP,44203,53,1,1655.7874099049766,93.46416215201239,86.29951021065921,0.0718541724535956,Normal
3672,222.26527054658288,55.07874636329542,62.155135139200546,TCP,42682,22,0,2709.9166125468687,21.380509566109744,20.378030364466355,0.5520774244590313,Normal
5200,635.1495416186851,13.798277445747857,39.516462446114915,ICMP,51996,22,1,1052.1109620694508,48.2718766001502,64.89546012378995,0.7506111125973804,Attack
1016,577.8732327511125,56.87023327234784,40.62881472810001,ICMP,32016,5683,3,1560.010713021669,84.2094089815244,43.96469807070883,0.5467448654450371,Normal
4191,696.8476737119647,48.46281165286386,170.14009079076425,TCP,46609,5683,0,1874.9556723296607,55.53613454630007,76.96810933041996,0.9315968739764469,Attack
1392,358.2172206002448,54.286102419148875,48.664531722166224,UDP,54590,80,1,1405.286760844323,83.87501228816811,71.85617464296465,0.6956663455660691,Normal
9616,674.1505588345535,57.53732485433154,53.00932539733363,ICMP,57425,5683,2,1981.0081344258867,44.06528996530115,21.501473963578597,0.11757482399549568,Normal
7272,411.27026820767713,55.90713256986896,90.72735739484878,UDP,43082,53,3,1791.9194859650304,76.58162790144344,47.42533952969805,0.934518194008747,Attack
1571,626.5733377131988,19.88958721611421,4.915618130822517,ICMP,7596,53,3,1874.1952648042934,83.30443691121786,12.20258253803813,0.15288798245477164,Normal
4631,495.6774757094672,34.08484101817967,20.658366958717334,UDP,57803,1883,0,1757.6122150502486,81.17954327395512,44.3618811251251,0.7582554435973934,Attack
7172,592.4922567722166,54.99223901489095,26.065546080604587,TCP,36686,1883,0,1225.6501007722425,83.42285401014635,66.01726578078191,0.14854367930308987,Normal
8177,505.8643019966184,52.99544294938097,11.981914478929113,ICMP,37209,80,0,1986.212216528021,24.759922694651014,28.572497118569366,0.998580275799458,Attack
9433,279.2718098975925,38.156694717255185,54.86577896841517,TCP,17656,53,0,1924.6667986697164,44.508571755377545,74.80267252781155,0.3321875081265797,Normal
4897,125.53471724674438,61.06458800089821,43.117478327634174,TCP,8834,53,0,1394.622752237488,20.711468395261377,14.253186095504509,0.4959293220614067,Normal
9123,525.1898640780189,46.153622463071294,38.28373491507083,TCP,13698,1883,1,2749.4316885013554,21.24870596983616,12.765308972814964,0.46683750698475257,Normal
3279,468.35179548423827,63.28589530822782,175.80719183814935,ICMP,43941,5683,3,2188.9461482826964,48.904457706609215,12.196203844908826,0.10189720487566689,Normal
9980,547.7865141704352,68.15031967168616,9.008083804247887,TCP,52066,1883,1,2431.7944028292936,91.40789792383292,32.40214972481466,0.4940149999945883,Normal
8451,469.741584098771,54.17453077344766,39.89257264104595,TCP,8904,80,2,1514.7811508616478,58.2720175671002,47.36846469207967,0.149505994300571,Normal
9906,742.1692859261384,58.33328722748834,24.04900896645867,ICMP,13674,53,3,614.6097151954525,81.84605869255748,18.5957609815876,0.8019808178222004,Attack
1775,527.6644553393966,40.87309877851609,11.262157226332558,TCP,61735,80,2,3046.388009719466,89.34655950704604,89.73948759127248,0.9583134334095434,Attack
7869,446.36627269008017,63.38314809214978,5.25156860823365,ICMP,35907,1883,1,2101.1944971030844,12.791782297766417,89.96488652001108,0.8080584413654708,Attack
3247,540.483567961624,53.27186554521505,67.86744155679439,TCP,40373,22,0,2218.1837863847973,19.585759116159316,51.58418929165032,0.43106399540586715,Normal
8088,448.55902437424334,45.579334417337286,27.14980480286446,UDP,53239,1883,0,2192.3573248339694,31.175760216025065,55.44076277836032,0.002371396954390814,Normal
1078,511.1516280936785,31.71772500173516,52.27773917655847,TCP,39443,53,1,2239.427416126305,60.509936119367474,84.14467037407753,0.0366434606593965,Normal
9080,353.90237753169987,42.7183794634385,23.646490626359544,UDP,2830,80,1,1361.7736829658438,10.555629664648222,71.58342234423596,0.4950351449381789,Normal
8099,498.96977577684737,33.357866827403846,7.45295927859889,ICMP,41092,5683,2,1382.7375478837148,75.79890588735212,23.435814272695197,0.6794873013403089,Normal
4926,442.657712475779,61.42234608409042,12.354252119631294,UDP,25895,5683,2,1384.406655728952,10.740984523037499,73.39911320173931,0.8195140651574259,Attack
8340,365.27160495575845,68.30644864383298,14.415626706319964,ICMP,52870,53,1,2330.7778900124254,19.258862680830614,28.475226647444742,0.5995315108804511,Normal
8083,737.0883041687171,63.74403798394806,108.28520913382488,TCP,43975,1883,1,1272.0167237547603,39.353707775316906,44.419826138509876,0.9783131262435039,Attack
7230,369.9517556071801,87.29030369416509,1.0,UDP,50015,1883,3,1082.7336953607082,55.194787098322486,52.60065964475645,0.4937780322928308,Attack
5940,500.8357068130325,43.093896177545396,127.35367643093826,TCP,62307,443,2,1614.4950308724765,84.33542065463007,67.35994392148496,0.6000287999572816,Normal
4271,403.66303580614914,58.94858517325325,118.06125948010519,UDP,48160,1883,0,1836.6415282088888,91.73568007377156,22.012023817779564,0.23010232317036516,Normal
4456,535.644736505585,32.27967553125732,166.79662452807148,ICMP,6517,53,3,1970.1948480170718,84.6177911640328,16.093588383048,0.33966048159597795,Normal
8788,347.0737838637299,47.0412403947155,19.42160111899715,ICMP,33572,80,1,1708.2365395021966,14.63401919164278,79.28986638885485,0.6831317390378993,Normal
9599,600.8428188722661,27.839761867176847,99.56831911315408,ICMP,58399,80,2,2290.5988092986563,61.810653672917596,76.14339930296387,0.601641333662542,Normal
8650,744.338742363061,58.52291475957185,15.105530847829925,ICMP,5674,443,1,2700.1735685442936,44.75431149080674,51.861227353362224,0.36964887998713103,Normal
3711,399.2552915479196,44.66762505628698,1.0,TCP,58302,5683,1,2029.4919016005663,16.32129963001306,62.989104307372486,0.11198195322955795,Normal
2668,646.0362635217584,19.18126962707124,7.621507920981123,TCP,45859,53,2,2697.1937355228247,54.96011341272818,67.54410556470789,0.34261521484347235,Normal
1147,454.1744786725172,39.724723355974035,87.17468770797964,TCP,17249,1883,1,2329.9464840173723,37.09924750268852,48.12250856527237,0.044155589915922056,Normal
7420,680.6949345291303,76.89671491411244,1.0,TCP,46384,22,1,1426.9976637107875,36.12090553667157,30.57843884648075,0.5807672259776375,Normal
1365,762.619878331519,56.15644830876354,23.68935490361042,TCP,1816,80,2,1491.9612383047452,13.500060684008508,48.511392576363555,0.32301547626477634,Normal
5531,471.95539859498496,61.53638994433625,2.3583635826686544,ICMP,30827,53,1,1461.6512525518938,93.09676691036431,86.06383927810188,0.3798485085318195,Normal
6330,317.5680702926418,51.88317918949645,10.122837087702903,TCP,54367,443,1,1885.4481329007835,70.33639102014382,77.02660108500288,0.5750882210607638,Normal
6510,613.7701264923307,47.276616176071514,2.7665131224569515,TCP,34881,22,2,1832.6783147572405,30.230079020637703,47.24379994014584,0.5812877981166816,Normal
9754,526.9300649532939,50.233685207143274,58.882545598486686,TCP,65032,5683,2,2356.832600789641,87.57276415137515,28.046322669819467,0.5883433114082466,Normal
9964,560.214940133317,53.68149086335677,26.826390663292653,ICMP,58597,53,0,1905.8762106500296,90.32784766971885,81.16915423227249,0.4915912093029756,Normal
7493,459.21859497867615,33.55021331598476,69.71624327208322,ICMP,52956,1883,1,2148.601079417238,77.93373589850236,61.05928724673842,0.48812243342896855,Normal
6439,393.86086176071615,61.44593023607831,34.97654346700386,ICMP,62821,5683,2,1299.2859887519012,64.33836477001574,42.37919651443946,0.8212194442662302,Attack
7511,639.2417817160369,66.82741237981222,106.24393438688475,ICMP,21905,80,1,2144.973841533969,38.87389577503296,18.932603282319125,0.46755445314073385,Normal
8504,538.3747993467239,47.051159045835035,21.393007046427964,TCP,34581,1883,0,1712.965232445385,44.09118569756957,70.14109098834156,0.536030160515133,Normal
2246,326.77315589795296,42.15439355575121,30.542277878427022,TCP,5218,443,2,1669.2268296697823,45.95101280909326,35.35778980260153,0.9882298765024662,Attack
4839,582.4250267843472,38.871365005327945,25.76251313759917,UDP,13582,80,0,1612.1082940817396,90.38863895459302,58.50447314271815,0.18105005169305732,Normal
9551,558.3402317559801,76.38824905343643,19.86460047415541,TCP,27398,22,0,2906.7628654407577,73.4121144226303,55.56937856438317,0.7264209827814987,Attack
3376,460.9641290811723,43.21593741209665,56.116165514524255,ICMP,62348,80,1,1292.1766552624304,31.28128730032584,65.96984617875177,0.4731871767424122,Normal
4009,694.3775881090786,59.79971471321811,31.029022120773885,ICMP,21865,1883,3,2406.0536896359554,61.21765282592932,53.009688610577754,0.8305416798723434,Attack
2827,425.8192205183283,47.15639456776016,48.480625704675944,TCP,14499,5683,0,1972.0284141117847,58.451048304377636,60.43292426388124,0.40403256261530707,Normal
7979,479.721620221419,46.345549164231045,46.30444050048865,UDP,7695,53,0,1183.9733394052835,78.0914299375569,16.523393499668167,0.3029894270204153,Normal
9569,592.2377705561837,38.52875449691415,6.360365588828259,ICMP,61608,53,2,1821.4868502485406,13.577755638429942,63.222293813481166,0.20778619464549164,Normal
5285,509.2115540396866,35.44550755858976,31.508684083560492,UDP,32788,53,0,598.06715290136,68.1144432366049,25.535271615895994,0.8722371551362434,Attack
7910,333.8692214769876,61.09881140369825,6.6811101615584185,ICMP,54811,443,3,3031.7539529119767,34.80528562927117,41.35845795061655,0.718328463165719,Attack
9561,522.0559247592115,35.10616279954896,26.263136568446093,ICMP,6985,443,2,1779.1658296094213,16.66688366411502,51.00276181139635,0.07690045178255589,Normal
3196,450.2732249641721,56.93778859388117,33.94348903211483,TCP,56914,53,1,2669.297887376233,70.85959979689267,64.95017412263763,0.7134902362362359,Attack
4747,602.8395493899516,51.35875885222245,176.72221604913477,ICMP,45840,22,1,2807.4465206874725,34.84814214815778,69.39418744477805,0.03501563114862516,Normal
9843,518.1462012794168,61.28957801718855,1.0,UDP,63296,1883,2,1659.1584972270648,70.71113693036213,66.39381392739726,0.18162641576087912,Normal
6978,511.3409183656869,40.85069134114166,2.870306416677627,UDP,64908,22,1,2017.5980512618228,19.61932550548845,17.608436721285337,0.5927977062467525,Normal
6607,374.2098603537138,66.20216249780142,2.404649051301025,TCP,6179,53,0,2111.2400432961367,93.73350420293364,40.95231769528189,0.46351033223344107,Normal
1769,472.39696305031936,47.88214126864494,15.242944713948694,ICMP,65006,1883,1,3140.1569400328353,77.30672141123905,32.45320577738938,0.8404835814351072,Attack
1780,616.4121312815184,88.87542081964344,51.709854679678045,UDP,34105,443,0,1885.228729608935,31.023660739667047,41.873721949219814,0.6078903782546397,Attack
7303,406.8156386550355,25.7873549755274,55.74781333672491,TCP,56809,80,1,1967.7460401874073,71.64718286557157,61.749854755675166,0.9649745623317398,Attack
4983,496.0939732294743,86.43402107115355,40.065710010133614,UDP,63763,80,4,1160.568147557371,17.2219888183688,25.4336581007139,0.8551835473377677,Attack
9714,387.6264738021189,48.10451002915792,68.1553461224453,TCP,1256,1883,2,1463.576315487542,63.80937069518937,50.167949477905495,0.3402152974599879,Normal
1521,357.93888307379973,53.34203152578291,11.696314509479775,UDP,55911,22,1,1700.182898017406,10.36731782335859,80.7897256840464,0.8341509462841592,Attack
8569,489.8169146012777,40.93565852586276,2.7685460805562165,ICMP,61875,1883,1,2780.805567429891,35.0048713790256,68.49014860487176,0.8699352921278138,Attack
6784,520.8561397852806,26.46678060464918,1.7973740309280668,UDP,10245,22,2,3135.909090272864,93.06162907896979,68.02920889515602,0.9697249905644157,Attack
5583,739.2635527079113,42.07404841969436,57.34320485182923,UDP,45590,5683,3,2300.660513286287,15.882833678731036,77.8973102473524,0.012562927374773825,Normal
6946,445.3447539384549,44.51469522691317,39.3285159594031,TCP,25257,22,1,2210.5627321506217,58.768162919688955,41.939599408592784,0.8747443049730195,Attack
5941,493.9796878839341,52.742025690961114,35.9810333138625,TCP,3735,80,1,2410.9136475677465,11.354484736933452,70.75862667240523,0.06989531566623763,Normal
7267,349.991177843489,66.81707517515527,12.450755040708936,TCP,13555,443,1,1589.2018803254325,65.24610903764261,14.696353570240888,0.528115874590989,Normal
8128,573.4688017888296,52.86096089910672,14.336486731524214,UDP,11504,53,1,2833.9595890564287,30.079593766449147,14.514157150334501,0.4146635397524613,Normal
3461,547.7713735223937,53.1221264492396,95.18377168854143,TCP,41732,443,2,1141.377274734978,32.897804131183534,36.54389255659695,0.9198816210635962,Attack
1685,678.6073613229714,55.76551574775209,1.9779365258078587,ICMP,13215,53,0,1727.122500539024,35.40222817656961,25.747757289534796,0.4051518401045052,Normal
3160,633.3946581810451,23.676047103256273,44.58101936828714,TCP,60973,5683,3,2391.9884672075123,23.46411331630483,51.48308669158687,0.5960426738597536,Normal
8031,542.168800261074,25.062132467958616,11.115972228790849,TCP,53520,80,0,1711.281910966148,89.74916465638982,24.656196896194675,0.6918786723440135,Normal
6341,443.591420049356,27.545165167035513,1.195131198109749,ICMP,3146,53,2,3481.0816064461833,86.5248658155815,88.04591009897382,0.019029756594396874,Attack
1038,524.5602125468073,44.400892130069685,40.71023612039473,TCP,60698,5683,1,2400.5679343493457,83.30137069855019,78.08841048634567,0.5909312536500241,Normal
5875,486.6783845441887,21.924273204139396,12.055185510938138,TCP,4803,22,2,2590.1195481435816,14.580099207210917,88.60269592391857,0.5179918353298887,Normal
2256,614.4077039885576,39.65318682906342,38.41994847276005,UDP,6678,1883,0,1544.6431479526716,26.01003546560788,74.62104202837169,0.5940086396214447,Normal
8697,599.1477787954962,29.476261325284764,36.89455671541894,UDP,46166,53,2,2578.989512477967,60.10032733805834,86.08877572270798,0.07574405805568907,Normal
3196,464.43014676142934,57.315731392980226,22.95778937985271,TCP,59248,443,4,2486.0284445750494,92.33339012508449,39.448418227015054,0.05555837002227604,Attack
8165,324.56074642077465,56.56483443362376,45.06774402258326,ICMP,12193,80,2,2938.7283310143375,59.43356440742156,49.83240622968253,0.1775443374484651,Normal
1301,660.006476026451,45.49033940396052,26.099274871372238,TCP,2196,80,2,684.7042558725634,34.439158550735236,29.18350729739892,0.8695006756571731,Attack
8527,569.8248748187846,21.500586227495862,10.132939963056227,TCP,8341,5683,1,1531.647705137681,78.56637001071174,60.864485097021344,0.3564710683713186,Normal
7381,461.6611915312797,46.442841358457365,39.740775804621606,TCP,57920,1883,2,2201.8163389512474,17.188749490960983,73.05842414590987,0.4340325508193248,Normal
1646,565.1448017724405,54.92939173064154,26.68506920937443,UDP,1183,22,3,2219.764480267404,84.3567695109183,49.89937361348623,0.39016628090418815,Normal
9789,508.9833567500035,62.16090000858522,1.0,ICMP,60861,22,2,1972.9784785841377,92.72091111075763,33.709827089224575,0.7143701300660087,Attack
9853,658.2341511463369,76.30106940969455,69.5749061045253,ICMP,58139,80,5,1083.2438395814702,92.08873885547413,50.61377551327407,0.25947555124449184,Attack
5330,268.4263721833968,66.77747270632524,23.66620221639746,ICMP,3153,22,0,2117.9047280778013,18.292690707421585,15.03161758851176,0.06839335203028418,Normal
8003,452.3370840183881,52.47164793601895,60.89150082920783,UDP,20486,5683,0,2185.1042302966266,54.46467561466395,67.68955614563929,0.3781748934079646,Normal
4537,691.8865418574426,45.72137989538937,64.30003891406518,UDP,19637,1883,0,1998.1994880479199,57.64271266803583,46.128557716161744,0.727835535187443,Attack
5558,567.5838084160774,38.855988555630795,17.661812672565453,TCP,3941,80,0,1977.892461372008,22.542673137825133,81.85873748402358,0.9149680313608951,Attack
7579,712.712800197705,70.33492843834892,21.257572111235177,UDP,20421,22,1,2565.3162937501693,54.20996125041886,83.86002474129107,0.0508215640788815,Normal
9474,353.38314882038424,52.498858695486604,16.1230144655897,TCP,27149,53,4,1907.572909077493,63.18838165757663,20.040384829170836,0.8104961208798348,Attack
5082,628.6636059126184,59.45816313025178,17.904404395123333,UDP,46557,53,1,1249.9399646020215,34.60655702723534,89.68887898544934,0.06618015495008456,Normal
5183,621.4669308144599,41.14670393105963,67.65592277641323,TCP,7350,5683,2,2842.068979711051,33.41126898526551,87.58580116198723,0.3306606179174957,Normal
9652,298.1925757605399,31.386364017352886,46.555456389476824,UDP,61753,22,1,2808.244185164053,10.421464980018232,60.17051306039602,0.022301528105472035,Normal
4754,464.5397252560299,43.99493422590909,4.058296337751702,ICMP,35371,53,2,1976.202360117198,91.11430039319637,76.0358138005134,0.9115416989575621,Attack
2724,487.21650737671,45.4560760129156,28.271941045913113,TCP,48301,1883,1,2525.042411750449,77.3254335208066,11.474958362815082,0.7067889952001273,Attack
2376,305.65327654791133,52.87658650466207,164.95167674031492,UDP,15373,443,2,1085.5868845444343,73.35042178140192,87.63084317526057,0.36913523206254095,Normal
9706,467.0477208175473,38.93849166524037,27.156866799373446,UDP,61739,1883,0,1913.3218929144202,6.960102794766589,46.50511411912408,0.37745658292454565,Normal
9894,604.7819768934327,50.374547950729465,46.23538690231688,TCP,35752,5683,1,971.4807730078071,61.18781941328882,82.77601779331617,0.6398428635014631,Normal
2653,453.08923285703116,67.66559531532528,43.96811167228114,UDP,31816,1883,2,2674.781254609929,21.25656819121189,40.80998845749704,0.08964830486815667,Normal
3066,529.0559786808832,24.905575856942974,12.938146103704518,ICMP,8926,22,0,1102.4124257152603,64.55457781747673,73.05411741922575,0.1450486313569851,Normal
1022,529.9244339273182,18.24646112065477,13.949255323603742,TCP,56833,1883,2,1753.1954843656565,60.90399418778829,43.43566859907149,0.847224211588869,Attack
3460,498.54279066334806,68.68870772927687,38.62894026453573,TCP,15057,22,1,2129.43722513439,81.673282189752,39.01652916843116,0.20231308612691146,Normal
6926,415.37815711694856,28.045603129515694,20.793427329360593,TCP,37636,80,2,2494.3548372299288,27.989068578332088,85.74206422037557,0.726666397705373,Attack
7251,579.0576769860677,44.29892049661319,25.358945471425884,TCP,38489,22,0,2316.3487868067614,7.471560105882725,65.92892271173613,0.2258029028220987,Normal
8295,309.555948616881,59.12719521959731,37.43834581555218,TCP,36182,5683,2,2685.7978428915676,87.26997914383327,77.20648723191717,0.08814631719481048,Normal
4300,501.0305766209819,49.111607469938406,45.09496303248335,ICMP,35211,22,1,2482.325271504267,86.77724256318372,53.468650999737754,0.900032363274916,Attack
7279,666.2583608621707,48.90068181494638,9.503712287641557,TCP,4941,80,2,2785.107873369995,46.02735869438834,83.46789961265549,0.901672783173269,Attack
9553,446.3152100190541,51.08594971727448,4.7626193432706625,ICMP,29435,443,1,946.9575483927567,12.02792530344114,69.19683655121415,0.6053118976257651,Normal
8353,412.72145341972674,87.78071148941694,10.350635410305857,ICMP,15230,5683,0,1709.2318078354715,49.81720899510363,15.773412060354,0.4620338444055473,Attack
4727,587.0619366530453,76.70937433875822,21.250159165313,ICMP,13644,80,1,2270.823812662601,52.16127986991019,71.34966112950099,0.5527599224151477,Normal
7272,519.6118112704559,39.59412036697424,12.562954159541547,TCP,62818,22,0,2944.2364918901026,78.95529245959811,11.49683737313632,0.4081274267243602,Normal
6995,589.4536738468319,65.76332361420305,25.205092891638053,ICMP,12846,5683,1,1696.9793052545424,69.5391299929576,76.32551376478489,0.7571746160084958,Attack
1514,504.61981828343266,57.58261636387694,1.648442871099567,TCP,38734,53,1,3179.0812412381033,11.372411833573121,36.549284175852506,0.754560706914964,Attack
1448,213.40490590985848,49.707277958724475,21.38521960517289,ICMP,9378,22,1,2211.8336953799007,68.48038498281238,57.862779512940044,0.8189796097391895,Attack
7019,641.5896092510839,36.38196787283886,13.765260110782771,TCP,25715,80,1,1573.0223137388132,17.216552167815813,69.95016146807531,0.5229260793692804,Normal
6343,748.4031658973931,56.770520471682,22.950044217774952,UDP,24978,22,0,1307.2844914024026,13.052482434453868,60.957196914164,0.8013418616069817,Attack
9033,654.0849208203545,45.40931802403374,16.473137868923796,UDP,6222,80,2,2441.4143942983405,40.874641829139954,63.789618498129116,0.15571859644383734,Normal
3520,75.33707299162887,44.306598876062615,10.031717868975877,ICMP,27070,1883,1,1615.9202504028533,11.962724615075798,81.4132594773208,0.03013472989171251,Normal
4081,554.130585500668,38.493929730216934,70.3359520463051,UDP,23410,443,1,1836.6744216872496,79.63420944064974,39.91775864190561,0.6480530485986309,Normal
2428,443.9905027309944,64.9973528159364,6.128365486295336,ICMP,12295,443,3,2097.2309208683328,46.68162665060141,53.77161198552274,0.10547601788517813,Normal
4967,369.8907495665949,38.483929720559274,34.31132514953484,ICMP,22550,5683,2,2119.709964910182,57.830338009590605,23.99429633941658,0.5506699110835127,Normal
7445,514.7278593965927,38.57532141596354,77.56623554811245,ICMP,54028,80,1,3147.4969740539564,56.91780711537919,47.4034465737157,0.7211249550010589,Attack
3159,482.1263246120335,61.6690665137046,23.209247086337005,UDP,44822,443,0,2236.302755694375,93.02988077149625,22.00290966595596,0.40708542622727795,Normal
6132,561.0389365135809,47.83504298295359,62.72320242433504,ICMP,50718,53,2,1637.1302461497085,87.42042562516751,60.68684368812124,0.0438727122177226,Normal
3547,506.7896227166545,48.23872214321061,4.000850042854685,UDP,58781,5683,2,1552.1468008998684,81.42152529068315,35.9401112451032,0.8871314002988738,Attack
3979,365.5025471733228,65.49340226137508,20.42403740149702,UDP,26281,53,2,3000.346383843832,39.494230422182135,78.7211584432475,0.04324504177144839,Attack
3649,430.80778679084347,69.70550917687903,18.320775515614557,TCP,59009,443,1,1690.7013973214443,18.058973045448568,37.48621040176048,0.9047525098512825,Attack
9505,411.4449732409981,18.082314170997176,1.0,UDP,54154,80,3,2350.8558177095347,58.268030225636785,32.9467113769768,0.05263058792557462,Normal
4083,294.0220187906665,48.068386178236324,17.569564770848746,TCP,51608,5683,1,2115.319757406715,44.628446759905955,49.30166371637715,0.7351594984685019,Attack
2037,335.40264272553395,28.84603207739005,13.814897251590864,ICMP,9884,53,2,2252.3565911317914,25.297398717136375,24.026296542849472,0.9248467622236246,Attack
4489,474.6717596137767,44.19809993214011,33.24158683830541,ICMP,27669,443,0,2838.971983956501,13.792290373500599,26.304490232811446,0.906980313701082,Attack
8604,670.8504890368735,49.89895765828847,83.57862298584628,TCP,25213,22,3,2169.647893318191,44.2483967594653,72.65168603297619,0.8933849078683243,Attack
8544,435.7331504361446,44.67718140388676,2.690884950141638,ICMP,16786,53,1,2490.490087048582,63.57809482893023,49.77803221575135,0.8830786232095753,Attack
3634,409.10830702966524,34.620868539954486,11.901541662917063,TCP,1992,1883,2,2183.4459693074577,61.28508323635109,26.507355528371946,0.5104097309119581,Normal
4983,358.24558319926086,33.859900434278074,17.613102770185847,TCP,6824,5683,0,1727.8647717438835,74.65292958389813,12.521824579159171,0.5576908362602018,Normal
2778,503.6643793994421,60.91912083548375,18.219290560891835,ICMP,25253,53,1,2296.4363900881162,46.98991642319225,47.31819661034807,0.6197174732601457,Normal
8902,641.5111201532152,73.02214709155787,44.72428647067146,TCP,59548,5683,0,1609.467960168789,33.947561773449024,69.41041043226932,0.8959483987688317,Attack
